record_id	ID	Vegetatielaag	Kenmerk	TypeKenmerk	Waarde	Type	Eenheid	Invoertype
IV2020031622591285	10010417_2120_2019-10-24	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	kruidlaag	Ammophila arenaria (L.) Link	Soort_Latijn	80	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	kruidlaag	Carex arenaria L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	kruidlaag	Elymus farctus (Viv.) Runemark ex Melderis	Soort_Latijn	1	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	kruidlaag	Euphorbia paralias L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	kruidlaag	Festuca juncifolia St-Amans	Soort_Latijn	7	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	kruidlaag	Holcus lanatus L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	4	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	kruidlaag	Sonchus oleraceus L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343053	10038833_2023-08-31	struiklaag	Hippophae rhamnoides L.	Soort_Latijn	1	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Ammophila arenaria (L.) Link	Soort_Latijn	50	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Anthriscus caucalis Bieb.	Soort_Latijn	1	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Carex arenaria L.	Soort_Latijn	1	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Euphorbia paralias L.	Soort_Latijn	1	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Festuca juncifolia St-Amans	Soort_Latijn	10	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Hippophae rhamnoides subsp. rhamnoides	Soort_Latijn	1	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	2	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Sonchus oleraceus L.	Soort_Latijn	1	Percentage	%	NA
IV2020031620082049	10038833_2120_2019-10-23	kruidlaag	Tragopogon dubius Scop.	Soort_Latijn	1	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	2	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Calamagrostis epigejos (L.) Roth	Soort_Latijn	1	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Carex flacca Schreb.	Soort_Latijn	12	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Carex trinervis Degl.	Soort_Latijn	7	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Dactylorhiza	Soort_Latijn	1	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Epipactis palustris (L.) Crantz	Soort_Latijn	7	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Euphrasia stricta groep	Soort_Latijn	2	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Festuca	Soort_Latijn	2	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Galium uliginosum L.	Soort_Latijn	4	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Holcus mollis L.	Soort_Latijn	7	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Hydrocotyle vulgaris L.	Soort_Latijn	10	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Juncus subnodulosus Schrank	Soort_Latijn	7	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Lotus corniculatus L.	Soort_Latijn	10	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	1	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Lythrum salicaria L.	Soort_Latijn	2	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Mentha aquatica L.	Soort_Latijn	2	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Parnassia palustris L.	Soort_Latijn	1	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Prunella vulgaris L.	Soort_Latijn	2	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Salix repens L.	Soort_Latijn	50	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Trifolium repens L.	Soort_Latijn	2	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	kruidlaag	Vicia cracca L.	Soort_Latijn	1	Percentage	%	NA
IV2021091710582364	10048689_1_2021-07-27	moslaag	Bryum	Soort_Latijn	70	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Arenaria serpyllifolia L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Calamagrostis epigejos (L.) Roth	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Carex arenaria L.	Soort_Latijn	7	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Cerastium semidecandrum L.	Soort_Latijn	2	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Crepis capillaris (L.) Wallr.	Soort_Latijn	2	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Erodium cicutarium (L.) L'Hérit.	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Festuca juncifolia St-Amans	Soort_Latijn	4	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Hieracium umbellatum L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	7	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Oenothera	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Phleum arenarium L.	Soort_Latijn	4	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Quercus robur L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Saxifraga tridactylites L.	Soort_Latijn	2	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Sedum acre L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	7	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Senecio jacobaea L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Vicia sativa L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	kruidlaag	Vulpia membranacea (L.) Dum.	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	moslaag	Bryum	Soort_Latijn	1	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	moslaag	Cladonia P. Browne	Soort_Latijn	40	Percentage	%	NA
IV2023090510341863	10057905_2023-08-14	moslaag	Hypnum	Soort_Latijn	57	Percentage	%	NA
IV2020031620313711	10057905_2120_2019-10-25	kruidlaag	Carex arenaria L.	Soort_Latijn	4	Percentage	%	NA
IV2020031620313711	10057905_2120_2019-10-25	kruidlaag	Festuca juncifolia St-Amans	Soort_Latijn	1	Percentage	%	NA
IV2020031620313711	10057905_2120_2019-10-25	kruidlaag	Populus x canadensis Moench	Soort_Latijn	1	Percentage	%	NA
IV2020031620313711	10057905_2120_2019-10-25	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	1	Percentage	%	NA
IV2020031620313711	10057905_2120_2019-10-25	kruidlaag	Stellaria media groep	Soort_Latijn	1	Percentage	%	NA
IV2020031620313711	10057905_2120_2019-10-25	kruidlaag	Vulpia membranacea (L.) Dum.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Arenaria serpyllifolia L.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Cardamine hirsuta L.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Carex arenaria L.	Soort_Latijn	10	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Cerastium semidecandrum L.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Conyza canadensis (L.) Cronq.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Erodium cicutarium (L.) L'Hérit.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Geranium molle L.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	2	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Phleum arenarium L.	Soort_Latijn	4	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Sedum acre L.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	4	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Senecio jacobaea L.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Stellaria media (L.) Vill.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Veronica arvensis L.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Vicia sativa L.	Soort_Latijn	1	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	kruidlaag	Vulpia membranacea (L.) Dum.	Soort_Latijn	2	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	moslaag	Hypnum	Soort_Latijn	40	Percentage	%	NA
IV2020040710495029	10057905_2130_hd_2019-10-24	moslaag	Syntrichia ruralis (Hedw.) F.Weber & D.Mohr	Soort_Latijn	4	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Ammophila arenaria (L.) Link	Soort_Latijn	30	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Carex arenaria L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Crepis capillaris (L.) Wallr.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Diplotaxis tenuifolia (L.) DC.	Soort_Latijn	2	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Elymus farctus (Viv.) Runemark ex Melderis	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Eryngium maritimum L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Festuca juncifolia St-Amans	Soort_Latijn	4	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Hippophae rhamnoides L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	2	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Leontodon saxatilis Lam.	Soort_Latijn	2	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Myosotis ramosissima Rochel ex Schult.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Oenothera	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Phleum arenarium L.	Soort_Latijn	4	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	4	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Senecio jacobaea L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	moslaag	Rhynchostegium	Soort_Latijn	2	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	moslaag	Syntrichia ruralis (Hedw.) F.Weber & D.Mohr	Soort_Latijn	1	Percentage	%	NA
IV2023090510343153	10071601_2023-08-31	moslaag	Tragopogon	Soort_Latijn	17	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Ammophila arenaria (L.) Link	Soort_Latijn	20	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Arenaria serpyllifolia L.	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Claytonia perfoliata Donn ex Willd.	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Crepis capillaris (L.) Wallr.	Soort_Latijn	2	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Diplotaxis tenuifolia (L.) DC.	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Eryngium maritimum L.	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Festuca juncifolia St-Amans	Soort_Latijn	10	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Hippophae rhamnoides L.	Soort_Latijn	2	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	4	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Leontodon saxatilis Lam.	Soort_Latijn	2	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Oenothera glazioviana Micheli	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Phleum arenarium L.	Soort_Latijn	4	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	2	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Senecio jacobaea L.	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Stellaria media groep	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	kruidlaag	Tragopogon dubius Scop.	Soort_Latijn	1	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	moslaag	Rhynchostegium	Soort_Latijn	2	Percentage	%	NA
IV2020031619093265	10071601_2120_2019-10-23	moslaag	Syntrichia ruralis (Hedw.) F.Weber & D.Mohr	Soort_Latijn	2	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Aira praecox L.	Soort_Latijn	2	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Arenaria serpyllifolia L.	Soort_Latijn	4	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Carex arenaria L.	Soort_Latijn	2	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Convolvulus arvensis L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Festuca rubra subsp. arenaria (Osbeck) Aresch.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Leontodon saxatilis Lam.	Soort_Latijn	2	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Phleum arenarium L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Populus canescens (Ait.) Smith	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Rubus caesius L.	Soort_Latijn	4	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Sedum acre L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	4	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Stellaria media groep	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	kruidlaag	Vulpia ciliata subsp. ambigua (Le Gall) Stace et Auquier	Soort_Latijn	22	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	moslaag	Bryoerythrophyllum	Soort_Latijn	1	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	moslaag	Bryum	Soort_Latijn	4	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	moslaag	Cladonia P. Browne	Soort_Latijn	10	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	moslaag	Cryptodiscus gloeocapsa (Arnold) Baloch, Gilenstam & Wedin	Soort_Latijn	2	Percentage	%	NA
IV2023090510342463	10082417_2023-08-07	moslaag	Syntrichia ruralis (Hedw.) F.Weber & D.Mohr	Soort_Latijn	82	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Aira praecox L.	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Arenaria serpyllifolia L.	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Carex arenaria L.	Soort_Latijn	2	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Convolvulus arvensis L.	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Erodium cicutarium (L.) L'Hérit.	Soort_Latijn	2	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Festuca juncifolia St-Amans	Soort_Latijn	4	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Phleum arenarium L.	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Populus canescens (Ait.) Smith	Soort_Latijn	2	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Rubus caesius L.	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Sedum acre L.	Soort_Latijn	2	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	4	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Veronica arvensis L.	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Vicia sativa L.	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	kruidlaag	Vulpia ciliata subsp. ambigua (Le Gall) Stace et Auquier	Soort_Latijn	1	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	moslaag	Bryum	Soort_Latijn	4	Percentage	%	NA
IV2020032606512028	10082417_2130_hd_2019-10-18	moslaag	Syntrichia ruralis (Hedw.) F.Weber & D.Mohr	Soort_Latijn	90	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Ammophila arenaria (L.) Link	Soort_Latijn	4	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Carex arenaria L.	Soort_Latijn	22	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Cynoglossum officinale L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Diplotaxis tenuifolia (L.) DC.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Elymus farctus (Viv.) Runemark ex Melderis	Soort_Latijn	2	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Erodium cicutarium (L.) L'Hérit.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Festuca juncifolia St-Amans	Soort_Latijn	4	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Holcus lanatus L.	Soort_Latijn	2	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Leontodon saxatilis Lam.	Soort_Latijn	1	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Phleum arenarium L.	Soort_Latijn	2	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	4	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Senecio jacobaea L.	Soort_Latijn	2	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Taraxacum	Soort_Latijn	4	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	kruidlaag	Veronica	Soort_Latijn	1	Percentage	%	NA
IV2023090510342225	10082997_2023-09-04	moslaag	Syntrichia ruralis (Hedw.) F.Weber & D.Mohr	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Ammophila arenaria (L.) Link	Soort_Latijn	2	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Arenaria serpyllifolia L.	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Carex arenaria L.	Soort_Latijn	2	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Conyza canadensis (L.) Cronq.	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Diplotaxis tenuifolia (L.) DC.	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Leontodon saxatilis Lam.	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Phleum arenarium L.	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Rubus caesius L.	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Senecio jacobaea L.	Soort_Latijn	2	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA
IV2020041014580548	10082997_2130_hd_2019-10-14	moslaag	Syntrichia ruralis (Hedw.) F.Weber & D.Mohr	Soort_Latijn	90	Percentage	%	NA
IV2023090510340485	1009077_2023-08-02	kruidlaag	Ammophila arenaria (L.) Link	Soort_Latijn	37	Percentage	%	NA
IV2023090510340485	1009077_2023-08-02	kruidlaag	Calystegia soldanella (L.) R. Brown	Soort_Latijn	4	Percentage	%	NA
IV2023090510340485	1009077_2023-08-02	kruidlaag	Carex arenaria L.	Soort_Latijn	4	Percentage	%	NA
IV2023090510340485	1009077_2023-08-02	kruidlaag	Festuca rubra subsp. arenaria (Osbeck) Aresch.	Soort_Latijn	4	Percentage	%	NA
IV2023090510340485	1009077_2023-08-02	kruidlaag	Hippophae rhamnoides L.	Soort_Latijn	4	Percentage	%	NA
IV2023090510340485	1009077_2023-08-02	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	4	Percentage	%	NA
IV2023090510340485	1009077_2023-08-02	kruidlaag	Senecio inaequidens DC.	Soort_Latijn	4	Percentage	%	NA
IV2023090510340485	1009077_2023-08-02	struiklaag	Hippophae rhamnoides L.	Soort_Latijn	4	Percentage	%	NA
IV2020031719541234	1009077_2120_2019-10-17	kruidlaag	Ammophila arenaria (L.) Link	Soort_Latijn	30	Percentage	%	NA
IV2020031719541234	1009077_2120_2019-10-17	kruidlaag	Calystegia soldanella (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA
IV2020031719541234	1009077_2120_2019-10-17	kruidlaag	Carex arenaria L.	Soort_Latijn	2	Percentage	%	NA
