plot_id	MSA
ZSCPQ328	1.81387092942561
ZSCPQ329	10.66157460809
ZSCPQ330	3.646924571136
ZSCPQ331	3.031598933104
ZSCPQ332	1.74564377829232
ZSCPQ333	1.89719281348
ZSCPQ334	10.66157460809
ZSCPQ335	3.031598933104
ZSCPQ336	10.66157460809
ZSCPQ337	53.1084832662
ZSCPQ338	53.1084832662
ZSCPQ339	23.9222487969434
ZSCPQ340	5.59498146767
ZSCPQ341	10.470115778468
ZSCPQ342	1.378888800201
ZSCPQ343	53.1084832662
ZSCPQ344	19.22741859123
ZSCPQ345	23.9222487969434
ZSCPQ346	13.14888077122
ZSCPQ347	19.22741859123
ZSCPQ348	19.22741859123
ZSCPQ349	1.92626563345
ZSCPQ350	53.1084832662
ZSCPQ351	53.1084832662
ZSCPQ352	19.22741859123
ZSCPQ353	19.22741859123
ZSCPQ354	23.9222487969434
ZSCPQ355	5.59498146767
ZSCPQ356	53.1084832662
ZSCPQ370	2.56994199936
ZSCPQ371	24.9320115683686
ZSCPQ372	24.9320115683686
ZSCPQ373	53.1084832662
ZSCPQ374	53.1084832662
ZSCPQ375	24.9320115683686
ZSCPQ376	3.4355720846
ZSCPQ377	3.4355720846
ZSCPQ378	5.97744227223343
